cell_id,ambient_temp_c,cycle_index,elapsed_days,discharge_current_a,capacity_ahr,initial_capacity_ahr,soh_pct
B0044,22,23,4.1006,1.9986,1.530536,1.653401,92.5689
B0044,22,24,4.2625,1.9986,1.519974,1.653401,91.9301
B0044,22,25,4.4242,1.9986,1.513663,1.653401,91.5484
B0044,22,26,4.5856,1.9986,1.501287,1.653401,90.7999
B0044,22,27,4.7966,1.9986,1.502381,1.653401,90.8661
B0044,22,28,4.9581,1.9986,1.498096,1.653401,90.6069
B0044,22,29,5.1195,1.9986,1.490654,1.653401,90.1568
B0044,22,30,5.2809,1.9986,1.484397,1.653401,89.7784
B0044,22,31,5.4419,1.9986,1.472532,1.653401,89.0608
B0044,22,32,5.6526,1.9986,1.466315,1.653401,88.6848
B0044,22,33,5.8137,1.9986,1.46713,1.653401,88.7341
B0044,22,34,5.9747,1.9986,1.459386,1.653401,88.2657
B0044,22,35,6.1356,1.9986,1.44679,1.653401,87.5039
B0044,22,36,6.2962,1.9986,1.439067,1.653401,87.0368
B0044,22,37,6.5064,1.9986,1.438989,1.653401,87.0321
B0044,22,38,6.667,1.9986,1.43862,1.653401,87.0097
B0044,22,39,6.8275,1.9986,1.431341,1.653401,86.5695
B0044,22,40,6.988,1.9986,1.422973,1.653401,86.0634
B0044,22,41,7.1483,1.9986,1.415015,1.653401,85.5821
B0044,22,88,21.9264,0.9992,1.477995,1.653401,89.3912
B0044,22,89,22.1681,0.9992,1.49412,1.653401,90.3665
B0044,22,90,22.3612,0.9992,1.488008,1.653401,89.9968
B0044,22,91,22.5538,0.9992,1.474834,1.653401,89.2
B0044,22,92,22.746,0.9992,1.460438,1.653401,88.3293
B0044,22,93,22.9376,0.9992,1.452381,1.653401,87.842
B0044,22,94,23.1788,0.9992,1.441103,1.653401,87.1599
B0044,22,95,23.3698,0.9992,1.430036,1.653401,86.4905
B0044,22,96,23.5606,0.9992,1.413943,1.653401,85.5173
B0044,22,97,23.7511,0.9992,1.397267,1.653401,84.5086
B0044,22,98,23.9414,0.9992,1.386538,1.653401,83.8597
B0044,22,99,24.1812,0.9992,1.372475,1.653401,83.0092
B0044,22,100,24.3708,0.9992,1.359859,1.653401,82.2462
B0044,22,101,24.5602,0.9992,1.348673,1.653401,81.5696
B0044,22,102,24.7491,0.9992,1.333426,1.653401,80.6475
B0044,22,103,24.9376,0.9992,1.338779,1.653401,80.9712
B0044,22,104,25.1757,0.9992,1.315332,1.653401,79.5531
B0044,22,105,25.3637,0.9992,1.322963,1.653401,80.0147
B0044,22,106,25.5513,0.9992,1.308699,1.653401,79.1519
B0044,22,107,25.7387,0.9992,1.28975,1.653401,78.0059
B0044,22,108,25.9257,0.9992,1.290617,1.653401,78.0583
B0044,22,109,26.1622,0.9992,1.275201,1.653401,77.1259
B0044,22,110,26.3488,0.9992,1.268607,1.653401,76.7271
B0044,22,111,26.535,0.9992,1.256576,1.653401,75.9995
B0044,22,112,26.7209,0.9992,1.248625,1.653401,75.5186
B0045,4,1,0.0,0.998,1.081979,0.885194,122.2308
B0045,4,2,0.2516,0.998,0.927952,0.885194,104.8304
B0045,4,3,0.4441,0.998,0.885194,0.885194,100.0
B0045,4,4,0.6359,0.998,0.858101,0.885194,96.9394
B0045,4,5,0.8272,0.998,0.840935,0.885194,95.0001
B0045,4,6,1.018,0.998,0.824547,0.885194,93.1488
B0045,4,7,1.7907,0.998,0.793596,0.885194,89.6523
B0045,4,8,2.0307,0.998,0.818368,0.885194,92.4507
B0045,4,9,2.2211,0.998,0.797764,0.885194,90.1232
B0045,4,10,2.4109,0.998,0.799378,0.885194,90.3054
B0045,4,11,2.6001,0.998,0.778311,0.885194,87.9255
B0045,4,12,2.7889,0.998,0.780374,0.885194,88.1585
B0045,4,13,6.0497,0.998,0.771306,0.885194,87.1341
B0045,4,14,6.2888,0.998,0.795279,0.885194,89.8424
B0045,4,15,6.4785,0.998,0.782413,0.885194,88.3889
B0045,4,16,6.6676,0.998,0.764941,0.885194,86.4152
B0045,4,17,6.8559,0.998,0.75449,0.885194,85.2345
B0045,4,18,7.0438,0.998,0.750405,0.885194,84.773
B0045,4,19,7.281,0.998,0.740726,0.885194,83.6795
B0045,4,21,7.6227,0.998,0.730853,0.885194,82.5641
B0045,4,22,7.8117,0.998,0.728726,0.885194,82.3239
B0045,4,23,7.998,0.998,0.716102,0.885194,80.8978
B0045,4,24,8.2335,0.998,0.71292,0.885194,80.5384
B0045,4,25,8.4189,0.998,0.714199,0.885194,80.6828
B0045,4,26,8.6039,0.998,0.719057,0.885194,81.2316
B0045,4,27,8.7886,0.998,0.717398,0.885194,81.0441
B0045,4,28,8.9725,0.998,0.707103,0.885194,79.8811
B0045,4,29,9.2062,0.998,0.703531,0.885194,79.4777
B0045,4,30,9.3897,0.998,0.694111,0.885194,78.4134
B0045,4,31,9.5728,0.998,0.691411,0.885194,78.1085
B0045,4,32,9.7556,0.998,0.697155,0.885194,78.7574
B0045,4,33,9.9379,0.998,0.683246,0.885194,77.1861
B0045,4,34,13.0363,0.998,0.682203,0.885194,77.0682
B0045,4,35,13.2702,0.998,0.728953,0.885194,82.3495
B0045,4,36,13.4553,0.998,0.713932,0.885194,80.6527
B0045,4,37,13.6391,0.998,0.695773,0.885194,78.6012
B0045,4,38,13.8224,0.998,0.701831,0.885194,79.2856
B0045,4,39,14.0051,0.998,0.691181,0.885194,78.0824
B0045,4,40,14.2371,0.998,0.684328,0.885194,77.3083
B0045,4,41,14.4191,0.998,0.674139,0.885194,76.1573
B0045,4,42,14.6004,0.998,0.667007,0.885194,75.3515
B0045,4,43,14.7813,0.998,0.680409,0.885194,76.8655
B0045,4,44,14.9619,0.998,0.661786,0.885194,74.7618
B0045,4,45,15.192,0.998,0.662317,0.885194,74.8217
B0045,4,46,15.3721,0.998,0.667936,0.885194,75.4565
B0045,4,47,15.5517,0.998,0.648899,0.885194,73.3059
B0045,4,48,15.7311,0.998,0.650364,0.885194,73.4714
B0045,4,49,15.9103,0.998,0.657208,0.885194,74.2445
B0045,4,50,16.1389,0.998,0.636352,0.885194,71.8884
B0045,4,51,16.3175,0.998,0.653645,0.885194,73.842
B0045,4,52,16.496,0.998,0.639143,0.885194,72.2037
B0045,4,53,16.674,0.998,0.648221,0.885194,73.2292
B0045,4,54,16.8516,0.998,0.628796,0.885194,71.0348
B0045,4,55,20.027,0.998,0.638057,0.885194,72.0811
B0045,4,56,20.2592,0.998,0.655483,0.885194,74.0496
B0045,4,57,20.4406,0.998,0.648493,0.885194,73.2601
B0045,4,58,20.6211,0.998,0.645407,0.885194,72.9114
B0045,4,59,20.801,0.998,0.642701,0.885194,72.6057
B0045,4,60,20.9807,0.998,0.635245,0.885194,71.7635
B0045,4,61,21.8985,0.998,0.615676,0.885194,69.5527
B0045,4,62,22.1279,0.998,0.617083,0.885194,69.7117
B0045,4,63,22.3081,0.998,0.643423,0.885194,72.6872
B0045,4,64,22.4875,0.998,0.627812,0.885194,70.9237
B0045,4,65,22.666,0.998,0.629008,0.885194,71.0588
B0045,4,67,25.8309,0.998,0.626636,0.885194,70.7908
B0045,4,68,26.0647,0.998,0.649581,0.885194,73.383
B0045,4,69,26.2461,0.998,0.633749,0.885194,71.5943
B0045,4,70,26.4265,0.998,0.629855,0.885194,71.1545
B0045,4,71,26.6065,0.998,0.618306,0.885194,69.8498
B0045,4,72,26.7858,0.998,0.606948,0.885194,68.5667
B0046,4,1,0.0,0.999,1.728239,1.503121,114.9767
B0046,4,2,0.2516,0.9988,1.516149,1.503121,100.8667
B0046,4,3,0.4441,0.9988,1.503121,1.503121,100.0
B0046,4,4,0.6359,0.9986,1.485866,1.503121,98.852
B0046,4,5,0.8272,0.9988,1.469456,1.503121,97.7603
B0046,4,6,1.018,0.999,1.458955,1.503121,97.0617
B0046,4,7,1.7907,0.9988,1.455685,1.503121,96.8442
B0046,4,8,2.0307,0.999,1.456232,1.503121,96.8806
B0046,4,9,2.2211,0.9988,1.444059,1.503121,96.0707
B0046,4,10,2.4109,0.9988,1.428294,1.503121,95.0219
B0046,4,11,2.6001,0.9986,1.419985,1.503121,94.4691
B0046,4,12,2.7889,0.9986,1.404323,1.503121,93.4271
B0046,4,13,6.0497,0.999,1.423435,1.503121,94.6986
B0046,4,14,6.2888,0.9988,1.433995,1.503121,95.4011
B0046,4,15,6.4785,0.9986,1.418518,1.503121,94.3715
B0046,4,16,6.6676,0.9986,1.405631,1.503121,93.5142
B0046,4,17,6.8559,0.9988,1.389021,1.503121,92.4091
B0046,4,18,7.0438,0.9988,1.372334,1.503121,91.299
B0046,4,19,7.281,0.9986,1.361578,1.503121,90.5834
B0046,4,21,7.6227,0.9986,1.410028,1.503121,93.8067
B0046,4,22,7.8117,0.9988,1.339567,1.503121,89.119
B0046,4,23,7.998,0.9988,1.329152,1.503121,88.4261
B0046,4,24,8.2335,0.9988,1.318169,1.503121,87.6954
B0046,4,25,8.4189,0.9986,1.312424,1.503121,87.3132
B0046,4,26,8.6039,0.9986,1.299324,1.503121,86.4417
B0046,4,27,8.7886,0.9988,1.287748,1.503121,85.6716
B0046,4,28,8.9725,0.9988,1.286528,1.503121,85.5905
B0046,4,29,9.2062,0.9986,1.271964,1.503121,84.6215
B0046,4,30,9.3897,0.9986,1.27145,1.503121,84.5873
B0046,4,31,9.5728,0.9986,1.261542,1.503121,83.9282
B0046,4,32,9.7556,0.9986,1.24212,1.503121,82.6361
B0046,4,33,9.9379,0.9986,1.240254,1.503121,82.5119
B0046,4,34,13.0363,0.9988,1.285113,1.503121,85.4963
B0046,4,35,13.2702,0.9988,1.304333,1.503121,86.775
B0046,4,36,13.4553,0.9986,1.277864,1.503121,85.014
B0046,4,37,13.6391,0.9986,1.272346,1.503121,84.647
B0046,4,38,13.8224,0.9988,1.247788,1.503121,83.0132
B0046,4,39,14.0051,0.9988,1.23525,1.503121,82.179
B0046,4,40,14.2371,0.9988,1.229251,1.503121,81.7799
B0046,4,41,14.4191,0.9986,1.223891,1.503121,81.4233
B0046,4,42,14.6004,0.9986,1.205423,1.503121,80.1947
B0046,4,43,14.7813,0.9988,1.195782,1.503121,79.5533
B0046,4,44,14.9619,0.9988,1.190073,1.503121,79.1735
B0046,4,45,15.192,0.9988,1.179202,1.503121,78.4502
B0046,4,46,15.3721,0.9986,1.169504,1.503121,77.805
B0046,4,47,15.5517,0.9986,1.167724,1.503121,77.6866
B0046,4,48,15.7311,0.9986,1.157926,1.503121,77.0347
B0046,4,49,15.9103,0.9988,1.149981,1.503121,76.5062
B0046,4,50,16.1389,0.9988,1.150286,1.503121,76.5265
B0046,4,51,16.3175,0.9988,1.134945,1.503121,75.5059
B0046,4,52,16.496,0.9988,1.138096,1.503121,75.7155
B0046,4,53,16.674,0.9986,1.123711,1.503121,74.7585
B0046,4,55,20.027,0.999,1.214119,1.503121,80.7732
B0046,4,56,20.2592,0.9988,1.211945,1.503121,80.6285
B0046,4,57,20.4406,0.9988,1.197125,1.503121,79.6426
B0046,4,58,20.6211,0.9986,1.182289,1.503121,78.6556
B0046,4,59,20.801,0.9988,1.164534,1.503121,77.4744
B0046,4,60,20.9807,0.9988,1.153556,1.503121,76.744
B0046,4,61,21.8985,0.9988,1.160199,1.503121,77.186
B0046,4,62,22.1279,0.999,1.171172,1.503121,77.916
B0046,4,63,22.3081,0.9988,1.156341,1.503121,76.9293
B0046,4,64,22.4875,0.9986,1.141082,1.503121,75.9142
B0046,4,65,22.666,0.9986,1.135238,1.503121,75.5254
B0046,4,67,25.8309,0.9988,1.253085,1.503121,83.3655
B0046,4,68,26.0647,0.999,1.205045,1.503121,80.1695
B0046,4,69,26.2461,0.9988,1.191199,1.503121,79.2483
B0046,4,70,26.4265,0.9988,1.174638,1.503121,78.1466
B0046,4,71,26.6065,0.9988,1.155543,1.503121,76.8763
B0046,4,72,26.7858,0.9988,1.153804,1.503121,76.7606
B0047,4,1,0.0,1.0,1.674305,1.508076,111.0225
B0047,4,2,0.2516,1.0,1.524366,1.508076,101.0802
B0047,4,3,0.4441,1.0,1.508076,1.508076,100.0
B0047,4,4,0.6359,1.0,1.483558,1.508076,98.3742
B0047,4,5,0.8272,1.0,1.467139,1.508076,97.2855
B0047,4,6,1.018,1.0,1.448858,1.508076,96.0733
B0047,4,7,1.7907,1.0,1.445853,1.508076,95.874
B0047,4,8,2.0307,1.0,1.431118,1.508076,94.8969
B0047,4,9,2.2211,1.0,1.419275,1.508076,94.1116
B0047,4,10,2.4109,1.0,1.399997,1.508076,92.8333
B0047,4,11,2.6001,1.0,1.388516,1.508076,92.072
B0047,4,12,2.7889,1.0,1.365223,1.508076,90.5275
B0047,4,13,6.0497,1.0,1.406044,1.508076,93.2343
B0047,4,14,6.2888,1.0,1.405754,1.508076,93.2151
B0047,4,15,6.4785,1.0,1.386766,1.508076,91.956
B0047,4,16,6.6676,1.0,1.370505,1.508076,90.8777
B0047,4,17,6.8559,1.0,1.349743,1.508076,89.501
B0047,4,18,7.0438,1.0,1.325153,1.508076,87.8704
B0047,4,19,7.281,1.0,1.311194,1.508076,86.9448
B0047,4,21,7.6227,1.0,1.339423,1.508076,88.8167
B0047,4,22,7.8117,1.0,1.284916,1.508076,85.2023
B0047,4,23,7.998,1.0,1.281719,1.508076,84.9903
B0047,4,24,8.2335,1.0,1.260005,1.508076,83.5505
B0047,4,25,8.4189,1.0,1.26607,1.508076,83.9527
B0047,4,26,8.6039,1.0,1.241359,1.508076,82.3141
B0047,4,27,8.7886,1.0,1.229887,1.508076,81.5534
B0047,4,28,8.9725,1.0,1.228089,1.508076,81.4341
B0047,4,29,9.2062,1.0,1.213986,1.508076,80.499
B0047,4,30,9.3897,1.0,1.217344,1.508076,80.7216
B0047,4,31,9.5728,1.0,1.207345,1.508076,80.0586
B0047,4,32,9.7556,1.0,1.18804,1.508076,78.7785
B0047,4,33,9.9379,1.0,1.186305,1.508076,78.6634
B0047,4,34,13.0363,1.0,1.261394,1.508076,83.6426
B0047,4,35,13.2702,1.0,1.264825,1.508076,83.8701
B0047,4,36,13.4553,1.0,1.246649,1.508076,82.6649
B0047,4,37,13.6391,1.0,1.233392,1.508076,81.7858
B0047,4,38,13.8224,1.0,1.212925,1.508076,80.4286
B0047,4,39,14.0051,1.0,1.199911,1.508076,79.5656
B0047,4,40,14.2371,1.0,1.190256,1.508076,78.9254
B0047,4,41,14.4191,1.0,1.189256,1.508076,78.8592
B0047,4,42,14.6004,1.0,1.16707,1.508076,77.388
B0047,4,43,14.7813,1.0,1.161535,1.508076,77.021
B0047,4,44,14.9619,1.0,1.155556,1.508076,76.6245
B0047,4,45,15.192,1.0,1.148852,1.508076,76.18
B0047,4,46,15.3721,1.0,1.143573,1.508076,75.8299
B0047,4,47,15.5517,1.0,1.141802,1.508076,75.7125
B0047,4,48,15.7311,1.0,1.136059,1.508076,75.3316
B0047,4,49,15.9103,1.0,1.123636,1.508076,74.5079
B0047,4,50,16.1389,1.0,1.13205,1.508076,75.0658
B0047,4,51,16.3175,1.0,1.11701,1.508076,74.0685
B0047,4,52,16.496,1.0,1.120043,1.508076,74.2697
B0047,4,53,16.674,1.0,1.105977,1.508076,73.337
B0047,4,55,20.027,1.0,1.19079,1.508076,78.9609
B0047,4,56,20.2592,1.0,1.201239,1.508076,79.6537
B0047,4,57,20.4406,1.0,1.190691,1.508076,78.9543
B0047,4,58,20.6211,1.0,1.176438,1.508076,78.0092
B0047,4,59,20.801,1.0,1.162811,1.508076,77.1056
B0047,4,60,20.9807,1.0,1.151615,1.508076,76.3632
B0047,4,61,21.8985,1.0,1.158367,1.508076,76.8109
B0047,4,62,22.1279,1.0,1.169229,1.508076,77.5311
B0047,4,63,22.3081,1.0,1.158815,1.508076,76.8406
B0047,4,64,22.4875,1.0,1.143959,1.508076,75.8555
B0047,4,65,22.666,1.0,1.138394,1.508076,75.4865
B0047,4,67,25.8309,1.0,1.22131,1.508076,80.9846
B0047,4,68,26.0647,1.0,1.203106,1.508076,79.7775
B0047,4,69,26.2461,1.0,1.189715,1.508076,78.8896
B0047,4,70,26.4265,1.0,1.177423,1.508076,78.0745
B0047,4,71,26.6065,1.0,1.158443,1.508076,76.8159
B0047,4,72,26.7858,1.0,1.156709,1.508076,76.7009
B0048,4,1,0.0,0.999,1.657996,1.498922,110.6125
B0048,4,2,0.2516,0.999,1.507693,1.498922,100.5852
B0048,4,3,0.4441,0.999,1.498922,1.498922,100.0
B0048,4,4,0.6359,0.999,1.478292,1.498922,98.6237
B0048,4,5,0.8272,0.999,1.461857,1.498922,97.5272
B0048,4,6,1.018,0.999,1.450959,1.498922,96.8002
B0048,4,7,1.7907,0.999,1.451747,1.498922,96.8527
B0048,4,8,2.0307,0.999,1.444393,1.498922,96.3621
B0048,4,9,2.2211,0.999,1.432738,1.498922,95.5846
B0048,4,10,2.4109,0.999,1.417241,1.498922,94.5507
B0048,4,11,2.6001,0.999,1.405756,1.498922,93.7844
B0048,4,12,2.7889,0.999,1.390271,1.498922,92.7513
B0048,4,13,6.0497,0.999,1.419666,1.498922,94.7124
B0048,4,14,6.2888,0.999,1.419056,1.498922,94.6718
B0048,4,15,6.4785,0.999,1.404272,1.498922,93.6855
B0048,4,16,6.6676,0.999,1.391614,1.498922,92.841
B0048,4,17,6.8559,0.999,1.374962,1.498922,91.73
B0048,4,18,7.0438,0.999,1.354516,1.498922,90.366
B0048,4,19,7.281,0.999,1.344022,1.498922,89.6659
B0048,4,21,7.6227,0.999,1.372384,1.498922,91.5581
B0048,4,22,7.8117,0.999,1.318411,1.498922,87.9572
B0048,4,23,7.998,0.999,1.311273,1.498922,87.481
B0048,4,24,8.2335,0.999,1.297017,1.498922,86.53
B0048,4,25,8.4189,0.999,1.299522,1.498922,86.6971
B0048,4,26,8.6039,0.999,1.282615,1.498922,85.5692
B0048,4,27,8.7886,0.999,1.275289,1.498922,85.0804
B0048,4,28,8.9725,0.999,1.273557,1.498922,84.9649
B0048,4,29,9.2062,0.999,1.259411,1.498922,84.0211
B0048,4,30,9.3897,0.999,1.263163,1.498922,84.2714
B0048,4,31,9.5728,0.999,1.249172,1.498922,83.338
B0048,4,32,9.7556,0.999,1.233984,1.498922,82.3248
B0048,4,33,9.9379,0.999,1.240032,1.498922,82.7282
B0048,4,34,13.0363,0.999,1.303709,1.498922,86.9764
B0048,4,35,13.2702,0.999,1.315056,1.498922,87.7334
B0048,4,36,13.4553,0.999,1.288874,1.498922,85.9867
B0048,4,37,13.6391,0.999,1.287714,1.498922,85.9093
B0048,4,38,13.8224,0.999,1.267338,1.498922,84.5499
B0048,4,39,14.0051,0.999,1.250594,1.498922,83.4329
B0048,4,40,14.2371,0.999,1.248713,1.498922,83.3074
B0048,4,41,14.4191,0.999,1.248002,1.498922,83.26
B0048,4,42,14.6004,0.999,1.23009,1.498922,82.0649
B0048,4,43,14.7813,0.999,1.22442,1.498922,81.6867
B0048,4,44,14.9619,0.999,1.218668,1.498922,81.303
B0048,4,45,15.192,0.999,1.203787,1.498922,80.3101
B0048,4,46,15.3721,0.999,1.194764,1.498922,79.7082
B0048,4,47,15.5517,0.999,1.205209,1.498922,80.405
B0048,4,48,15.7311,0.999,1.195575,1.498922,79.7623
B0048,4,49,15.9103,0.999,1.18885,1.498922,79.3136
B0048,4,50,16.1389,0.999,1.191561,1.498922,79.4945
B0048,4,51,16.3175,0.999,1.172659,1.498922,78.2335
B0048,4,52,16.496,0.999,1.184113,1.498922,78.9976
B0048,4,53,16.674,0.999,1.157683,1.498922,77.2343
B0048,4,55,20.027,0.999,1.259356,1.498922,84.0174
B0048,4,56,20.2592,0.999,1.265883,1.498922,84.4529
B0048,4,57,20.4406,0.999,1.24726,1.498922,83.2104
B0048,4,58,20.6211,0.999,1.232809,1.498922,82.2463
B0048,4,59,20.801,0.999,1.231959,1.498922,82.1897
B0048,4,60,20.9807,0.999,1.220786,1.498922,81.4442
B0048,4,61,21.8985,0.999,1.227544,1.498922,81.8951
B0048,4,62,22.1279,0.999,1.238679,1.498922,82.638
B0048,4,63,22.3081,0.999,1.228358,1.498922,81.9494
B0048,4,64,22.4875,0.999,1.209548,1.498922,80.6945
B0048,4,65,22.666,0.999,1.208214,1.498922,80.6055
B0048,4,67,25.8309,0.999,1.299873,1.498922,86.7205
B0048,4,68,26.0647,0.999,1.269122,1.498922,84.669
B0048,4,69,26.2461,0.999,1.255514,1.498922,83.7611
B0048,4,70,26.4265,0.999,1.251988,1.498922,83.5259
B0048,4,71,26.6065,0.999,1.237498,1.498922,82.5592
B0048,4,72,26.7858,0.999,1.223127,1.498922,81.6005
B0049,4,1,0.0,1.9976,0.858373,1.372852,62.5248
B0049,4,2,0.1961,1.9976,1.420906,1.372852,103.5003
B0049,4,3,0.3595,1.9976,1.372852,1.372852,100.0
B0049,4,4,0.5226,1.9976,1.364374,1.372852,99.3825
B0049,4,5,2.7173,1.9976,2.378644,1.372852,173.2629
B0049,4,6,2.9467,1.9976,1.060536,1.372852,77.2505
B0049,4,7,3.1363,1.9976,1.006993,1.372852,73.3505
B0049,4,8,3.2936,1.9976,0.929878,1.372852,67.7333
B0049,4,9,3.4517,1.9976,0.923238,1.372852,67.2496
B0049,4,10,3.6088,1.9976,0.905328,1.372852,65.945
B0049,4,11,3.8197,1.9976,0.859585,1.372852,62.6131
B0049,4,12,3.9689,1.9976,0.836961,1.372852,60.9652
B0049,4,13,4.1265,1.9976,0.845682,1.372852,61.6004
B0049,4,14,4.2864,1.9976,0.807121,1.372852,58.7916
B0049,4,15,4.4351,1.9976,0.782074,1.372852,56.9671
B0049,4,16,4.6323,1.9976,0.795302,1.372852,57.9306
B0049,4,18,4.9088,1.9976,0.775205,1.372852,56.4668
B0049,4,19,5.0576,1.9976,0.771187,1.372852,56.174
B0049,4,20,5.2111,1.9976,0.75851,1.372852,55.2507
B0049,4,21,5.4071,1.9976,0.734939,1.372852,53.5337
B0049,4,22,5.5547,1.9974,0.736676,1.372852,53.6602
B0049,4,23,5.7004,1.9974,0.709395,1.372852,51.6731
B0049,4,24,5.8473,1.9976,0.718647,1.372852,52.347
B0049,4,25,5.9928,1.9976,0.691389,1.372852,50.3615
B0050,4,1,0.0,1.9982,0.863145,1.576696,54.7439
B0050,4,2,0.1961,1.9982,1.64879,1.576696,104.5724
B0050,4,3,0.3595,1.9982,1.601636,1.576696,101.5818
B0050,4,4,0.5226,1.9982,1.551756,1.576696,98.4182
B0050,4,7,3.1363,1.9982,1.359028,1.576696,86.1946
B0050,4,8,3.2936,1.9982,1.374217,1.576696,87.158
B0050,4,9,3.4517,1.9982,1.352803,1.576696,85.7998
B0050,4,10,3.6088,1.9982,1.360741,1.576696,86.3033
B0050,4,11,3.8197,1.9982,0.526879,1.576696,33.4166
B0050,4,12,3.9689,1.9982,1.400271,1.576696,88.8105
B0050,4,13,4.1265,1.9982,1.428927,1.576696,90.6279
B0050,4,15,4.4351,1.9982,0.573693,1.576696,36.3858
B0050,4,19,5.0576,1.998,1.179169,1.576696,74.7873
B0051,4,1,0.0,1.999,0.643474,1.228894,52.362
B0051,4,2,0.1961,1.999,1.29318,1.228894,105.2312
B0051,4,3,0.3595,1.999,1.228894,1.228894,100.0
B0051,4,4,0.5226,1.9992,1.203903,1.228894,97.9664
B0051,4,5,2.7173,1.999,2.330873,1.228894,189.6725
B0051,4,6,2.9467,1.999,1.009281,1.228894,82.1292
B0051,4,7,3.1363,1.999,0.956566,1.228894,77.8396
B0051,4,8,3.2936,1.999,0.901956,1.228894,73.3958
B0051,4,9,3.4517,1.999,0.889791,1.228894,72.4058
B0051,4,10,3.6088,1.999,0.883072,1.228894,71.8591
B0051,4,11,3.8197,1.999,0.843127,1.228894,68.6086
B0051,4,12,3.9689,1.999,0.826559,1.228894,67.2604
B0051,4,13,4.1265,1.999,0.835268,1.228894,67.9691
B0051,4,14,4.2864,1.999,0.802572,1.228894,65.3085
B0051,4,15,4.4351,1.999,0.783922,1.228894,63.7908
B0051,4,16,4.6323,1.999,0.791076,1.228894,64.373
B0051,4,18,4.9088,1.999,0.765454,1.228894,62.288
B0051,4,19,5.0576,1.999,0.773177,1.228894,62.9165
B0051,4,20,5.2111,1.999,0.760529,1.228894,61.8873
B0051,4,21,5.4071,1.999,0.737643,1.228894,60.025
B0051,4,22,5.5547,1.999,0.73918,1.228894,60.15
B0051,4,23,5.7004,1.999,0.701458,1.228894,57.0804
B0051,4,24,5.8473,1.999,0.704735,1.228894,57.3471
B0051,4,25,5.9928,1.999,0.677849,1.228894,55.1593
B0052,4,1,0.0,1.9982,0.860659,1.361139,63.2308
B0052,4,2,0.1961,1.9982,1.41831,1.361139,104.2002
B0052,4,3,0.3595,1.9982,1.370712,1.361139,100.7034
B0052,4,4,0.5226,1.9982,1.351565,1.361139,99.2966
B0053,4,1,0.0,1.9976,1.069142,1.130586,94.5652
B0053,4,2,0.2038,1.9976,1.154073,1.130586,102.0774
B0053,4,3,0.3604,1.9976,1.150153,1.130586,101.7306
B0053,4,4,0.5164,1.9974,1.130586,1.130586,100.0
B0053,4,5,0.6721,1.9974,1.12179,1.130586,99.222
B0053,4,6,0.8276,1.9974,1.113598,1.130586,98.4974
B0053,4,7,1.0328,1.9974,1.086465,1.130586,96.0975
B0053,4,8,1.1886,1.9974,1.064749,1.130586,94.1767
B0053,4,9,1.3442,1.9974,1.080929,1.130586,95.6078
B0053,4,10,1.4996,1.9974,1.085275,1.130586,95.9922
B0053,4,11,1.6547,1.9974,1.05048,1.130586,92.9146
B0053,4,12,1.8597,1.9974,1.085355,1.130586,95.9993
B0053,4,13,2.0145,1.9974,1.05084,1.130586,92.9464
B0053,4,14,2.1697,1.9974,1.060907,1.130586,93.8369
B0053,4,15,2.3246,1.9974,1.070582,1.130586,94.6927
B0053,4,16,2.4794,1.9974,1.024037,1.130586,90.5757
B0053,4,17,2.6841,1.9974,1.067096,1.130586,94.3843
B0053,4,18,2.8387,1.9976,1.027924,1.130586,90.9195
B0053,4,19,2.9935,1.9976,1.032543,1.130586,91.3281
B0053,4,20,3.1483,1.9976,1.055949,1.130586,93.3983
B0053,4,21,3.3025,1.9976,1.044531,1.130586,92.3885
B0053,4,22,4.0439,1.9976,1.035314,1.130586,91.5732
B0053,4,23,4.2489,1.9974,1.076341,1.130586,95.202
B0053,4,24,4.4042,1.9974,1.035222,1.130586,91.5651
B0053,4,25,4.5591,1.9974,1.051429,1.130586,92.9985
B0053,4,26,4.7138,1.9974,1.060333,1.130586,93.7861
B0053,4,27,4.8681,1.9976,1.023697,1.130586,90.5456
B0053,4,28,5.0725,1.9976,1.046588,1.130586,92.5704
B0053,4,29,5.227,1.9976,1.003112,1.130586,88.7249
B0053,4,30,5.3815,1.9974,1.046158,1.130586,92.5323
B0053,4,31,5.5356,1.9974,1.015626,1.130586,89.8318
B0053,4,32,5.6899,1.9974,1.025005,1.130586,90.6614
B0053,4,33,5.8938,1.9976,0.980133,1.130586,86.6925
B0053,4,34,6.0481,1.9976,1.036778,1.130586,91.7027
B0053,4,35,6.2019,1.9976,1.02683,1.130586,90.8228
B0053,4,36,6.3558,1.9974,1.015038,1.130586,89.7798
B0053,4,37,6.5097,1.9974,0.990461,1.130586,87.606
B0053,4,38,6.7135,1.9974,1.014577,1.130586,89.739
B0053,4,39,6.8675,1.9976,0.981131,1.130586,86.7807
B0053,4,40,7.0215,1.9976,1.004169,1.130586,88.8184
B0053,4,41,7.1754,1.9976,1.00782,1.130586,89.1414
B0053,4,42,7.329,1.9974,0.982454,1.130586,86.8978
B0053,4,43,10.8498,1.9976,1.109678,1.130586,98.1506
B0053,4,44,11.0554,1.9976,1.11368,1.130586,98.5046
B0053,4,45,11.2109,1.9976,1.038501,1.130586,91.8551
B0053,4,46,11.3664,1.9974,1.076882,1.130586,95.2498
